Source,Target,Type,Id,Label,timeset,Weight
2,920,Undirected,868,,,54152
2,923,Undirected,869,,,7812
2,927,Undirected,870,,,5144
2,928,Undirected,871,,,39620
2,930,Undirected,872,,,38109928
2,932,Undirected,873,,,1044
2,938,Undirected,874,,,4528
2,940,Undirected,875,,,5353236
2,943,Undirected,876,,,148360
2,945,Undirected,877,,,146758
2,950,Undirected,878,,,7222
2,952,Undirected,879,,,1948
2,953,Undirected,880,,,436
2,954,Undirected,881,,,200340
2,955,Undirected,882,,,318338
2,956,Undirected,883,,,22508746
2,963,Undirected,884,,,99282368
2,965,Undirected,885,,,9728258
2,967,Undirected,886,,,828012
2,968,Undirected,887,,,524
2,972,Undirected,888,,,1356186
2,974,Undirected,889,,,764
2,976,Undirected,890,,,5142
2,977,Undirected,891,,,18134
2,978,Undirected,892,,,16
2,981,Undirected,893,,,266
2,982,Undirected,894,,,10662408
2,985,Undirected,895,,,32
2,988,Undirected,896,,,12188176
2,990,Undirected,897,,,108
2,991,Undirected,898,,,29453704
2,993,Undirected,899,,,16166
2,994,Undirected,900,,,7700
2,996,Undirected,901,,,422
2,997,Undirected,902,,,124706904
3,5,Undirected,905,,,2680442
3,6,Undirected,906,,,79328
3,9,Undirected,907,,,25295084
3,22,Undirected,908,,,9550854
3,24,Undirected,909,,,366122
3,40,Undirected,910,,,62242
3,42,Undirected,911,,,1895542
3,53,Undirected,912,,,324760
3,84,Undirected,913,,,210866768
3,86,Undirected,914,,,5024176
3,88,Undirected,915,,,7096
3,95,Undirected,916,,,726634
3,97,Undirected,917,,,9942
3,101,Undirected,918,,,2221394
3,104,Undirected,919,,,671934
3,109,Undirected,920,,,144116
3,118,Undirected,921,,,3018264
3,125,Undirected,922,,,21028
3,143,Undirected,923,,,4000
3,155,Undirected,924,,,1876
3,156,Undirected,925,,,2826296
3,166,Undirected,926,,,490
3,177,Undirected,927,,,238714
3,205,Undirected,928,,,16358
3,209,Undirected,929,,,62972
3,213,Undirected,930,,,212022
3,216,Undirected,931,,,667518
3,230,Undirected,932,,,1290
3,232,Undirected,933,,,64172
3,240,Undirected,934,,,562
3,264,Undirected,935,,,134
3,291,Undirected,936,,,4352016
3,305,Undirected,937,,,177520
3,313,Undirected,938,,,22154
3,318,Undirected,939,,,4598
3,325,Undirected,940,,,2552
3,338,Undirected,941,,,12804
3,339,Undirected,942,,,180048
3,358,Undirected,943,,,164
3,375,Undirected,944,,,18
3,406,Undirected,945,,,12610
3,432,Undirected,946,,,2423270
3,442,Undirected,947,,,128
3,452,Undirected,948,,,34846
3,469,Undirected,949,,,2048
3,477,Undirected,950,,,8332
3,483,Undirected,951,,,4110
3,517,Undirected,952,,,121314
3,528,Undirected,953,,,128
3,547,Undirected,954,,,1276
3,565,Undirected,955,,,1014
3,588,Undirected,956,,,8320
3,605,Undirected,957,,,1480
3,607,Undirected,958,,,112
3,609,Undirected,959,,,60
3,619,Undirected,960,,,12
3,656,Undirected,961,,,13406
3,681,Undirected,962,,,2156
3,718,Undirected,963,,,7560258
3,720,Undirected,964,,,125402
3,735,Undirected,965,,,38684
3,741,Undirected,966,,,41864
3,766,Undirected,967,,,47696
3,777,Undirected,968,,,9062
3,798,Undirected,969,,,3384
3,836,Undirected,970,,,11622
3,859,Undirected,971,,,494
3,866,Undirected,972,,,1834
3,884,Undirected,973,,,2012
3,895,Undirected,974,,,1848
3,927,Undirected,975,,,108
3,954,Undirected,976,,,2700
3,955,Undirected,977,,,272
3,974,Undirected,978,,,1616
3,977,Undirected,979,,,56
3,991,Undirected,980,,,400
3,993,Undirected,981,,,1192
5,6,Undirected,986,,,342076096
5,9,Undirected,987,,,177455968
5,10,Undirected,988,,,1640
5,11,Undirected,989,,,183566
5,22,Undirected,990,,,182203520
5,24,Undirected,991,,,129948624
5,34,Undirected,992,,,2116290
5,40,Undirected,993,,,50841412
5,42,Undirected,994,,,5892468
5,44,Undirected,995,,,226
5,53,Undirected,996,,,3754812
5,61,Undirected,997,,,2894
5,65,Undirected,998,,,4
5,71,Undirected,999,,,116124
5,75,Undirected,1000,,,19938994
5,80,Undirected,1001,,,2856
5,86,Undirected,1002,,,480588
5,88,Undirected,1003,,,1564776
5,94,Undirected,1004,,,1374
5,95,Undirected,1005,,,8396696
5,97,Undirected,1006,,,4960056
5,101,Undirected,1007,,,4868386
5,103,Undirected,1008,,,604
5,104,Undirected,1009,,,2197826
5,106,Undirected,1010,,,4
5,109,Undirected,1011,,,1238830
5,118,Undirected,1012,,,12932384
5,124,Undirected,1013,,,19394
5,129,Undirected,1014,,,164
5,135,Undirected,1015,,,660
5,143,Undirected,1016,,,21662216
5,145,Undirected,1017,,,4026416
5,146,Undirected,1018,,,43666772
5,149,Undirected,1019,,,114
5,156,Undirected,1020,,,16895288
5,162,Undirected,1021,,,80
5,166,Undirected,1022,,,98550
5,177,Undirected,1023,,,2923754
5,183,Undirected,1024,,,1958
5,192,Undirected,1025,,,12
5,193,Undirected,1026,,,67284
5,198,Undirected,1027,,,8
5,205,Undirected,1028,,,9230
5,209,Undirected,1029,,,125432
5,214,Undirected,1030,,,5416
5,216,Undirected,1031,,,2728694
5,230,Undirected,1032,,,1401356
5,234,Undirected,1033,,,6
5,239,Undirected,1034,,,170712
5,241,Undirected,1035,,,182574
5,264,Undirected,1036,,,1517280
5,266,Undirected,1037,,,3010
5,278,Undirected,1038,,,320
5,280,Undirected,1039,,,2130
5,282,Undirected,1040,,,230
5,291,Undirected,1041,,,177654
5,293,Undirected,1042,,,316698
5,302,Undirected,1043,,,1554
5,303,Undirected,1044,,,2487584
5,304,Undirected,1045,,,6372
5,305,Undirected,1046,,,355960
5,313,Undirected,1047,,,12427684
5,326,Undirected,1048,,,878660
5,330,Undirected,1049,,,50
5,335,Undirected,1050,,,48
5,338,Undirected,1051,,,55036
5,339,Undirected,1052,,,3605098
5,344,Undirected,1053,,,8440
5,349,Undirected,1054,,,48
5,350,Undirected,1055,,,81236
5,356,Undirected,1056,,,1854
5,363,Undirected,1057,,,42
5,370,Undirected,1058,,,30
5,374,Undirected,1059,,,82
5,375,Undirected,1060,,,14887984
5,383,Undirected,1061,,,1592
5,390,Undirected,1062,,,576
5,395,Undirected,1063,,,12689694
5,406,Undirected,1064,,,1418890
5,416,Undirected,1065,,,486
5,418,Undirected,1066,,,360
5,420,Undirected,1067,,,36
5,432,Undirected,1068,,,5791058
5,434,Undirected,1069,,,48
5,442,Undirected,1070,,,130078
5,443,Undirected,1071,,,9822
5,447,Undirected,1072,,,78048
5,452,Undirected,1073,,,299710
5,459,Undirected,1074,,,985322
5,463,Undirected,1075,,,100
5,467,Undirected,1076,,,25536
5,468,Undirected,1077,,,10
5,469,Undirected,1078,,,10476
5,475,Undirected,1079,,,4944852
5,476,Undirected,1080,,,442
5,477,Undirected,1081,,,66032
5,483,Undirected,1082,,,96018
5,494,Undirected,1083,,,107140
5,517,Undirected,1084,,,1271706
5,518,Undirected,1085,,,322
5,520,Undirected,1086,,,40
5,526,Undirected,1087,,,5158
5,532,Undirected,1088,,,50
5,533,Undirected,1089,,,63054
5,547,Undirected,1090,,,28398
5,564,Undirected,1091,,,97814
5,568,Undirected,1092,,,3158
5,577,Undirected,1093,,,39790696
5,588,Undirected,1094,,,232120
5,589,Undirected,1095,,,6581706
5,605,Undirected,1096,,,3164
5,608,Undirected,1097,,,3466
5,609,Undirected,1098,,,12158
5,618,Undirected,1099,,,22
5,655,Undirected,1100,,,1398
5,656,Undirected,1101,,,70004
5,657,Undirected,1102,,,6842
5,664,Undirected,1103,,,11956254
5,672,Undirected,1104,,,18456
5,676,Undirected,1105,,,349542
5,677,Undirected,1106,,,39380
5,679,Undirected,1107,,,6222498
5,681,Undirected,1108,,,3654716
5,683,Undirected,1109,,,1638
5,684,Undirected,1110,,,4136424
5,689,Undirected,1111,,,100
5,690,Undirected,1112,,,286
5,708,Undirected,1113,,,3716
5,709,Undirected,1114,,,1818
5,713,Undirected,1115,,,4
5,715,Undirected,1116,,,328
5,718,Undirected,1117,,,277532
5,720,Undirected,1118,,,25382
5,725,Undirected,1119,,,50
5,727,Undirected,1120,,,79156
5,729,Undirected,1121,,,1446
5,737,Undirected,1122,,,28764
5,738,Undirected,1123,,,84
5,739,Undirected,1124,,,160
5,741,Undirected,1125,,,4944226
5,743,Undirected,1126,,,1586
5,745,Undirected,1127,,,9490432
5,765,Undirected,1128,,,2640
5,771,Undirected,1129,,,34
5,776,Undirected,1130,,,2640
5,777,Undirected,1131,,,96348
5,779,Undirected,1132,,,36231392
5,782,Undirected,1133,,,342
5,787,Undirected,1134,,,60
5,795,Undirected,1135,,,240
5,797,Undirected,1136,,,2208
5,807,Undirected,1137,,,2568
5,809,Undirected,1138,,,1184
5,815,Undirected,1139,,,12456
5,817,Undirected,1140,,,2640
5,827,Undirected,1141,,,8134
5,829,Undirected,1142,,,5322
5,836,Undirected,1143,,,431516
5,844,Undirected,1144,,,9149808
5,849,Undirected,1145,,,292
5,866,Undirected,1146,,,6666
5,872,Undirected,1147,,,64252
5,874,Undirected,1148,,,176
5,877,Undirected,1149,,,9368
5,884,Undirected,1150,,,17336
5,885,Undirected,1151,,,238
5,886,Undirected,1152,,,618
5,894,Undirected,1153,,,862
5,895,Undirected,1154,,,53358
5,926,Undirected,1155,,,30586
5,930,Undirected,1156,,,3407154
5,937,Undirected,1157,,,1436
5,938,Undirected,1158,,,584
5,943,Undirected,1159,,,4084
5,952,Undirected,1160,,,1436
5,953,Undirected,1161,,,1290
5,955,Undirected,1162,,,47206
5,963,Undirected,1163,,,412
5,965,Undirected,1164,,,1384
5,967,Undirected,1165,,,32546
5,972,Undirected,1166,,,150
5,974,Undirected,1167,,,756
5,981,Undirected,1168,,,150
5,991,Undirected,1169,,,44698
5,993,Undirected,1170,,,2468
5,994,Undirected,1171,,,8520
6,9,Undirected,1176,,,581735296
6,10,Undirected,1177,,,1360474
6,11,Undirected,1178,,,124186
6,17,Undirected,1179,,,8
6,22,Undirected,1180,,,341983904
6,24,Undirected,1181,,,329822528
6,37,Undirected,1182,,,12600
6,40,Undirected,1183,,,154700704
6,42,Undirected,1184,,,4522528
6,44,Undirected,1185,,,12278
6,53,Undirected,1186,,,1737032
6,61,Undirected,1187,,,456
6,65,Undirected,1188,,,10166
6,71,Undirected,1189,,,1460252
6,75,Undirected,1190,,,20019592
6,80,Undirected,1191,,,226418
6,86,Undirected,1192,,,15381926
6,94,Undirected,1193,,,724
6,95,Undirected,1194,,,24302378
6,96,Undirected,1195,,,52
6,97,Undirected,1196,,,24495186
6,98,Undirected,1197,,,210
6,100,Undirected,1198,,,130
6,101,Undirected,1199,,,11026180
6,103,Undirected,1200,,,8614
6,104,Undirected,1201,,,90566768
6,109,Undirected,1202,,,1818982
6,118,Undirected,1203,,,41619072
6,124,Undirected,1204,,,55092
6,127,Undirected,1205,,,1180
6,135,Undirected,1206,,,424
6,143,Undirected,1207,,,49784552
6,144,Undirected,1208,,,902
6,146,Undirected,1209,,,153316672
6,155,Undirected,1210,,,551820
6,156,Undirected,1211,,,59689336
6,177,Undirected,1212,,,3372864
6,183,Undirected,1213,,,2790
6,186,Undirected,1214,,,52
6,193,Undirected,1215,,,784944
6,205,Undirected,1216,,,56704
6,209,Undirected,1217,,,455890
6,214,Undirected,1218,,,464
6,230,Undirected,1219,,,137972
6,232,Undirected,1220,,,34318440
6,240,Undirected,1221,,,12847690
6,255,Undirected,1222,,,326
6,267,Undirected,1223,,,167301952
6,276,Undirected,1224,,,42
6,280,Undirected,1225,,,6
6,284,Undirected,1226,,,156545344
6,290,Undirected,1227,,,49259432
6,291,Undirected,1228,,,3284120
6,303,Undirected,1229,,,6659496
6,305,Undirected,1230,,,447628
6,313,Undirected,1231,,,74971944
6,317,Undirected,1232,,,62
6,318,Undirected,1233,,,104
6,323,Undirected,1234,,,92575680
6,324,Undirected,1235,,,16348
6,335,Undirected,1236,,,50
6,336,Undirected,1237,,,62
6,339,Undirected,1238,,,23289134
6,344,Undirected,1239,,,5686
6,356,Undirected,1240,,,1112
6,360,Undirected,1241,,,228
6,368,Undirected,1242,,,119536416
6,375,Undirected,1243,,,6756126
6,390,Undirected,1244,,,624
6,391,Undirected,1245,,,80
6,392,Undirected,1246,,,316
6,395,Undirected,1247,,,21593240
6,400,Undirected,1248,,,61958952
6,406,Undirected,1249,,,4620040
6,425,Undirected,1250,,,5090
6,432,Undirected,1251,,,8746946
6,434,Undirected,1252,,,4002
6,442,Undirected,1253,,,20232
6,447,Undirected,1254,,,63674
6,452,Undirected,1255,,,1162962
6,459,Undirected,1256,,,1035486
6,462,Undirected,1257,,,188
6,463,Undirected,1258,,,40
6,466,Undirected,1259,,,504
6,467,Undirected,1260,,,5760686
6,469,Undirected,1261,,,20844
6,475,Undirected,1262,,,40463448
6,477,Undirected,1263,,,19305648
6,483,Undirected,1264,,,15763472
6,484,Undirected,1265,,,34
6,494,Undirected,1266,,,2098
6,503,Undirected,1267,,,15778
6,505,Undirected,1268,,,18
6,508,Undirected,1269,,,968
6,513,Undirected,1270,,,1420
6,516,Undirected,1271,,,3368
6,517,Undirected,1272,,,144849168
6,518,Undirected,1273,,,124
6,523,Undirected,1274,,,624
6,526,Undirected,1275,,,32578
6,530,Undirected,1276,,,56078
6,533,Undirected,1277,,,650
6,543,Undirected,1278,,,1228
6,547,Undirected,1279,,,120058
6,557,Undirected,1280,,,1200
6,564,Undirected,1281,,,26
6,567,Undirected,1282,,,117520
6,568,Undirected,1283,,,2494
6,575,Undirected,1284,,,94063168
6,577,Undirected,1285,,,27680
6,586,Undirected,1286,,,52
6,588,Undirected,1287,,,385606
6,605,Undirected,1288,,,13202
6,608,Undirected,1289,,,23586
6,609,Undirected,1290,,,2942
6,655,Undirected,1291,,,11030
6,656,Undirected,1292,,,18578794
6,657,Undirected,1293,,,84
6,664,Undirected,1294,,,3868580
6,672,Undirected,1295,,,62894
6,676,Undirected,1296,,,4563844
6,679,Undirected,1297,,,10086
6,681,Undirected,1298,,,2615754
6,683,Undirected,1299,,,6
6,684,Undirected,1300,,,1240
6,689,Undirected,1301,,,1234
6,701,Undirected,1302,,,84416
6,708,Undirected,1303,,,10406
6,718,Undirected,1304,,,30266728
6,720,Undirected,1305,,,24
6,725,Undirected,1306,,,350
6,727,Undirected,1307,,,158428
6,729,Undirected,1308,,,636
6,737,Undirected,1309,,,166298
6,739,Undirected,1310,,,250
6,741,Undirected,1311,,,18001990
6,743,Undirected,1312,,,224
6,751,Undirected,1313,,,12278
6,763,Undirected,1314,,,12
6,766,Undirected,1315,,,5228
6,770,Undirected,1316,,,924
6,777,Undirected,1317,,,547016
6,779,Undirected,1318,,,568
6,781,Undirected,1319,,,450
6,782,Undirected,1320,,,46
6,786,Undirected,1321,,,51426272
6,787,Undirected,1322,,,260
6,795,Undirected,1323,,,160
6,798,Undirected,1324,,,16
6,802,Undirected,1325,,,1486
6,803,Undirected,1326,,,166
6,807,Undirected,1327,,,9290
6,809,Undirected,1328,,,1088
6,827,Undirected,1329,,,4352396
6,829,Undirected,1330,,,1614
6,836,Undirected,1331,,,788754
6,849,Undirected,1332,,,37258
6,853,Undirected,1333,,,1298
6,866,Undirected,1334,,,22912
6,872,Undirected,1335,,,167924
6,877,Undirected,1336,,,21714
6,884,Undirected,1337,,,20
6,886,Undirected,1338,,,216
6,894,Undirected,1339,,,1928
6,895,Undirected,1340,,,2627372
6,930,Undirected,1341,,,43540104
6,938,Undirected,1342,,,624
6,939,Undirected,1343,,,272
6,952,Undirected,1344,,,7486
6,955,Undirected,1345,,,75488
6,963,Undirected,1346,,,2750
6,965,Undirected,1347,,,131752
6,967,Undirected,1348,,,48002
6,972,Undirected,1349,,,34680
6,976,Undirected,1350,,,21908
6,977,Undirected,1351,,,6
6,991,Undirected,1352,,,216760
6,993,Undirected,1353,,,618
6,997,Undirected,1354,,,44
9,11,Undirected,1360,,,808
9,22,Undirected,1361,,,44984384
9,24,Undirected,1362,,,28154382
9,37,Undirected,1363,,,1044
9,40,Undirected,1364,,,7632906
9,42,Undirected,1365,,,3326772
9,53,Undirected,1366,,,528
9,60,Undirected,1367,,,26180
9,61,Undirected,1368,,,8
9,65,Undirected,1369,,,9500
9,71,Undirected,1370,,,658
9,75,Undirected,1371,,,15660
9,80,Undirected,1372,,,23526276
9,86,Undirected,1373,,,1532394
9,87,Undirected,1374,,,78
9,94,Undirected,1375,,,3950
9,95,Undirected,1376,,,4101110
9,97,Undirected,1377,,,4429430
9,99,Undirected,1378,,,5222
9,100,Undirected,1379,,,176
9,101,Undirected,1380,,,9049086
9,103,Undirected,1381,,,1242
9,104,Undirected,1382,,,6165494
9,109,Undirected,1383,,,476116
9,118,Undirected,1384,,,2656168
9,124,Undirected,1385,,,20322
9,127,Undirected,1386,,,6
9,143,Undirected,1387,,,41694700
9,144,Undirected,1388,,,696
9,146,Undirected,1389,,,8244918
9,156,Undirected,1390,,,3930546
9,165,Undirected,1391,,,390
9,166,Undirected,1392,,,3880
9,177,Undirected,1393,,,356598
9,183,Undirected,1394,,,222
9,186,Undirected,1395,,,38
9,205,Undirected,1396,,,24692
9,209,Undirected,1397,,,180
9,230,Undirected,1398,,,2
9,255,Undirected,1399,,,532
9,266,Undirected,1400,,,15573088
9,276,Undirected,1401,,,48442
9,282,Undirected,1402,,,3560
9,291,Undirected,1403,,,160
9,303,Undirected,1404,,,24318
9,305,Undirected,1405,,,963432
9,313,Undirected,1406,,,828174
9,317,Undirected,1407,,,48
9,324,Undirected,1408,,,482
9,339,Undirected,1409,,,192384
9,344,Undirected,1410,,,12758
9,350,Undirected,1411,,,952
9,356,Undirected,1412,,,872
9,361,Undirected,1413,,,19516
9,364,Undirected,1414,,,2
9,375,Undirected,1415,,,827692
9,390,Undirected,1416,,,150
9,392,Undirected,1417,,,1054
9,406,Undirected,1418,,,4530396
9,409,Undirected,1419,,,148
9,418,Undirected,1420,,,274
9,425,Undirected,1421,,,1374
9,429,Undirected,1422,,,742020
9,432,Undirected,1423,,,542540
9,443,Undirected,1424,,,24
9,447,Undirected,1425,,,35390
9,452,Undirected,1426,,,214326
9,459,Undirected,1427,,,1002186
9,475,Undirected,1428,,,1145846
9,476,Undirected,1429,,,390
9,494,Undirected,1430,,,1788
9,503,Undirected,1431,,,110
9,517,Undirected,1432,,,33856840
9,526,Undirected,1433,,,8844
9,533,Undirected,1434,,,110
9,546,Undirected,1435,,,28
9,547,Undirected,1436,,,21376
9,550,Undirected,1437,,,68
9,557,Undirected,1438,,,20
9,564,Undirected,1439,,,9290
9,575,Undirected,1440,,,222432
9,577,Undirected,1441,,,42
9,580,Undirected,1442,,,60
9,588,Undirected,1443,,,91160
9,605,Undirected,1444,,,11408
9,609,Undirected,1445,,,12508
9,618,Undirected,1446,,,216
9,655,Undirected,1447,,,74
9,656,Undirected,1448,,,58600
9,664,Undirected,1449,,,70386
9,672,Undirected,1450,,,269722
9,676,Undirected,1451,,,156792
9,679,Undirected,1452,,,1646
9,681,Undirected,1453,,,1861356
9,683,Undirected,1454,,,248
9,689,Undirected,1455,,,1718
9,701,Undirected,1456,,,1058
9,704,Undirected,1457,,,364
9,708,Undirected,1458,,,7850
9,713,Undirected,1459,,,980
9,715,Undirected,1460,,,362
9,718,Undirected,1461,,,1412174
9,722,Undirected,1462,,,1920
9,727,Undirected,1463,,,13436
9,729,Undirected,1464,,,392
9,737,Undirected,1465,,,46114
9,739,Undirected,1466,,,752
9,741,Undirected,1467,,,3182270
9,742,Undirected,1468,,,1008
9,743,Undirected,1469,,,4154
9,755,Undirected,1470,,,92
9,766,Undirected,1471,,,228196
9,771,Undirected,1472,,,440
9,776,Undirected,1473,,,3010
9,777,Undirected,1474,,,120696
9,782,Undirected,1475,,,1018
9,791,Undirected,1476,,,390
9,797,Undirected,1477,,,390
9,802,Undirected,1478,,,7064
9,807,Undirected,1479,,,5894
9,809,Undirected,1480,,,1208
9,827,Undirected,1481,,,31226124
9,829,Undirected,1482,,,9496
9,836,Undirected,1483,,,239072
9,851,Undirected,1484,,,46
9,853,Undirected,1485,,,672
9,854,Undirected,1486,,,582
9,859,Undirected,1487,,,660
9,872,Undirected,1488,,,294950
9,874,Undirected,1489,,,1334
9,877,Undirected,1490,,,19128
9,894,Undirected,1491,,,1256
9,920,Undirected,1492,,,10900
9,930,Undirected,1493,,,2615490
9,940,Undirected,1494,,,11037600
9,955,Undirected,1495,,,17812
9,956,Undirected,1496,,,844
9,963,Undirected,1497,,,1346
9,965,Undirected,1498,,,3842864
9,974,Undirected,1499,,,2814
9,976,Undirected,1500,,,1672
9,991,Undirected,1501,,,33470
9,993,Undirected,1502,,,5900
9,997,Undirected,1503,,,424
10,11,Undirected,1508,,,20
10,22,Undirected,1509,,,3426
10,24,Undirected,1510,,,2820436
10,42,Undirected,1511,,,524
10,88,Undirected,1512,,,20736
10,95,Undirected,1513,,,1352940
10,101,Undirected,1514,,,26
10,103,Undirected,1515,,,8
10,104,Undirected,1516,,,30
10,109,Undirected,1517,,,51332
10,118,Undirected,1518,,,7570
10,124,Undirected,1519,,,76
10,155,Undirected,1520,,,14552
10,156,Undirected,1521,,,10008
10,201,Undirected,1522,,,35345524
10,291,Undirected,1523,,,454732
10,322,Undirected,1524,,,1040
10,339,Undirected,1525,,,8
10,351,Undirected,1526,,,8488992
10,356,Undirected,1527,,,34
10,365,Undirected,1528,,,160
10,375,Undirected,1529,,,185086
10,432,Undirected,1530,,,2546
10,443,Undirected,1531,,,8
10,447,Undirected,1532,,,44218
10,475,Undirected,1533,,,192880
10,530,Undirected,1534,,,10528948
10,588,Undirected,1535,,,404
10,602,Undirected,1536,,,25654700
10,708,Undirected,1537,,,4
10,727,Undirected,1538,,,4086
10,737,Undirected,1539,,,552
10,808,Undirected,1540,,,139284
10,827,Undirected,1541,,,28
10,849,Undirected,1542,,,16
10,872,Undirected,1543,,,60
10,877,Undirected,1544,,,46
10,991,Undirected,1545,,,52
11,22,Undirected,1552,,,324
11,40,Undirected,1553,,,17952
11,42,Undirected,1554,,,7022
11,53,Undirected,1555,,,24
11,86,Undirected,1556,,,4434
11,95,Undirected,1557,,,20
11,97,Undirected,1558,,,282
11,101,Undirected,1559,,,2212
11,104,Undirected,1560,,,59370
11,109,Undirected,1561,,,986
11,232,Undirected,1562,,,5785462
11,291,Undirected,1563,,,10
11,313,Undirected,1564,,,6018
11,334,Undirected,1565,,,1244
